time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4099.398519	64.909447	1.773395	0.167992	35
4101.514445	64.964050	1.774171	0.167060	37
4103.628322	65.420212	1.777419	0.164626	39
4105.741976	66.557686	1.789632	0.161658	41
4107.852608	68.009735	1.797247	0.158310	43
4109.966120	69.169174	1.791269	0.154997	45
4112.082097	69.070107	1.780599	0.150931	47
4114.200600	67.458260	1.768137	0.146653	49
4116.321227	65.626411	1.758154	0.145661	51
4118.438500	65.150002	1.755120	0.149209	53
4120.549501	66.823578	1.773859	0.147841	55
4122.660444	68.771744	1.781427	0.143504	57
4124.773636	69.710716	1.774478	0.139444	59
4126.889391	69.329865	1.764929	0.136168	61
4129.007228	68.471222	1.760901	0.134297	63
4131.125281	67.575073	1.754897	0.132754	65
4133.243191	67.057625	1.748275	0.131527	67
4135.359334	66.912949	1.743056	0.130755	69
4137.475068	66.939957	1.738274	0.129491	71
4139.590409	67.197395	1.735633	0.127354	73
4141.705058	67.557434	1.738850	0.124524	75
4143.819045	67.815506	1.740572	0.122083	77
4145.931466	68.254868	1.743279	0.119539	79
4148.044130	68.647545	1.747438	0.117359	81
4150.156999	68.955879	1.743813	0.116294	83
4152.272648	69.033455	1.737870	0.115559	85
4154.391128	68.845749	1.727569	0.114900	87
4156.511072	68.679611	1.710585	0.115874	89
4158.629773	68.406548	1.701383	0.114393	91
4160.744191	68.390427	1.711838	0.109954	93
4162.855039	68.697952	1.726595	0.105607	95
4164.966113	69.035507	1.728598	0.103851	97
4167.079053	69.408569	1.723315	0.103550	99
4169.194192	69.628029	1.718330	0.102418	101
4171.310784	69.665054	1.713205	0.100862	103
4173.427755	69.664459	1.710563	0.099650	105
4175.544264	69.537537	1.709042	0.097797	107
4177.660408	69.496170	1.706317	0.096349	109
4179.775486	69.595688	1.705090	0.094613	111
4181.890222	69.765846	1.704130	0.093380	113
4184.004294	70.069054	1.703568	0.091826	115
4186.118171	70.489304	1.701540	0.090412	117
4188.231867	70.831993	1.697951	0.088095	119
4190.346255	71.041168	1.694849	0.086312	121
4192.462651	70.785255	1.688908	0.083751	123
4194.581024	69.991585	1.679202	0.081893	125
4196.700298	68.906021	1.668940	0.080446	127
4198.818450	68.175423	1.656270	0.081967	129
4200.933622	68.349129	1.658860	0.082943	131
4203.045695	69.461647	1.671581	0.080907	133
4205.156599	70.543869	1.680069	0.076883	135
4207.268723	71.232056	1.675822	0.074117	137
4209.382737	71.368843	1.671578	0.072204	139
4211.498079	71.228920	1.667908	0.070631	141
4213.613839	70.967339	1.665705	0.069065	143
4215.729468	70.819748	1.664101	0.067605	145
4217.845037	70.712639	1.662296	0.066195	147
4219.960163	70.670464	1.659743	0.064858	149
4222.074819	70.698235	1.656785	0.063352	151
4224.189003	70.755920	1.658421	0.062483	153
4226.303741	70.799789	1.655076	0.061277	155
4228.418993	70.777901	1.650834	0.060084	157
4230.535726	70.770134	1.643396	0.059048	159
4232.653707	70.700317	1.636403	0.058590	161
4234.772997	70.827316	1.621816	0.059034	163
4236.891232	70.677261	1.607154	0.057838	165
4239.006732	70.646545	1.606581	0.055462	167
4241.119453	70.639603	1.619231	0.052571	169
4243.230788	70.610443	1.630805	0.050387	171
4245.342806	70.648979	1.634605	0.049275	173
4247.455735	70.840019	1.632021	0.048192	175
4249.569839	71.064682	1.628229	0.047030	177
4251.684487	71.242500	1.624864	0.045723	179
4253.799758	71.369217	1.622051	0.044625	181
4255.914984	71.450653	1.618609	0.042957	183
4258.029995	71.657997	1.615613	0.041770	185
4260.144963	71.741287	1.611921	0.040014	187
4262.260105	71.734222	1.609499	0.038875	189
4264.376041	71.696274	1.605210	0.037324	191
4266.492712	71.516083	1.600320	0.036148	193
4268.610316	71.207069	1.593621	0.034859	195
4270.728962	70.803314	1.585139	0.033608	197
4272.846989	70.350212	1.571263	0.034130	199
4274.962929	70.182571	1.568180	0.033875	201
4277.076474	70.551338	1.574258	0.033715	203
4279.188384	71.255356	1.583984	0.032155	205
4281.300218	71.732193	1.592298	0.029784	207
4283.412715	72.045097	1.590397	0.028181	209
4285.526057	72.089050	1.586323	0.026813	211
4287.640286	72.071640	1.583972	0.025403	213
4289.755133	71.920380	1.580777	0.023853	215
4291.870297	71.892548	1.578894	0.023213	217
4293.985312	71.734032	1.576228	0.021937	219
4296.100372	71.719826	1.573135	0.020829	221
4298.215911	71.701164	1.571142	0.019317	223
4300.332378	71.707474	1.566379	0.018554	225
4302.449847	71.737007	1.560197	0.017777	227
4304.567905	71.921303	1.549064	0.017683	229
4306.686105	71.963120	1.537582	0.017037	231
4308.803082	71.998589	1.533063	0.015525	233
4310.917612	72.017403	1.534693	0.013774	235
4313.030135	71.902466	1.543480	0.012394	237
4315.142108	71.718575	1.550881	0.011296	239
4317.254127	71.583656	1.551659	0.010558	241
4319.366964	71.531082	1.549845	0.009919	243
4321.480754	71.634628	1.547019	0.008938	245
4323.594923	71.731003	1.543963	0.007979	247
4325.709784	71.853981	1.541095	0.007105	249
4327.824967	71.924019	1.538421	0.005874	251
4329.940075	71.937202	1.533190	0.004984	253
4332.055911	72.009697	1.529677	0.003707	255
4334.172692	71.983177	1.525478	0.002656	1
4336.289931	71.847244	1.519009	0.001769	3
